female,wjtest01,wjtest07,wjtest10,wmtest01,wmtest07,wmtest10,childs_language,daycare_home_age,daycare_home_duration,daycare_center_age,daycare_center_duration,headstart_age,headstart_duration,tpsprek_age,tpsprek_duration,prek_age,prek_duration,birth_city,birth_state,birth_country,respondent_birth_city,respondent_birth_state,respondent_birth_country,respondent_move,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,q1,q2,q3,q4,lastyrpk,lastyrhs,contxt1,contxt2,contxt3,contxt4,contxt5,contxt6,contxt7,contxt8,contxt9,contxt10,contxt11,contxt12,contxt13,contxt14,contxt15,contxt16,contxt17,contxt18,contxt19,contxt20,contxt21,contxt22,contxt23,contxt24,hs3yralum,ID,race,cohort,fullday0506,fullday0607,tpslunch0506,tpslunch0607,caphslunch0506,caphslunch0607,age,cutoff,langsurvey,psurvey,relative,health,medvisit,dentvisit,insurance,daycare_home,daycare_center,headstart,tpsprek,prek,internet,books,marital,father,respondent_education,spouse_education,momeduc,school_0607,school_0506,school_0405,teach_0607,teach_0506,white,black,hispanic,racecat4,racecat5,racecat6,other,freelunch
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,6458,Black,Pre-K Entrant,,Full day,,Full price lunch,,,-264,0,,No,,,,,,,,,,,,,,,,,,31,,,209,,0,1,0,0,0,0,0,0
1,2,4,0,,,,English,99,99,99,99,99,99,99,99,99,99,Tulsa,OK,USA,Tulsa,OK,USA,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Disagree,Agree,Agree,Agree,No,No,0,0,1,1,0,1,1,0,0,0,1,0,1,2,1,0,1,0,2,1,0,0,0,0,No,6267,Black,Pre-K Entrant,,Full day,,Full price lunch,,,-97,0,English,Yes,Biological mother,Excellent,Less than 6 months,1 year to 2 years,Yes,Yes,No response,No response,No response,No response,No,Enough to fill 1 bookcase (26-100),Never Married,No,GED,Some college,High school or GED,31,,,209,,0,1,0,0,0,0,0,0
1,3,3,7,,,,English,99,99,99,99,99,99,99,99,99,99,Tulsa,OK,USA,Tulsa,OK,USA,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Disagree,Strongly agree,Strongly agree,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,3902,Black,Pre-K Entrant,,Full day,,Free lunch,,,-251,0,English,Yes,Other,Excellent,Don't know,Don't know,Yes,No,No,No,No,No,No,Enough to fill 1 shelf (11-25),Never Married,No,GED,GED,,31,,,209,,0,1,0,0,0,0,0,1
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Yes,6082,Black,Pre-K Entrant,,Full day,,Free lunch,,,-212,0,,No,,,,,,,,,,,,,,,,,,31,48,,209,143,0,1,0,0,0,0,0,1
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,6270,Black,Pre-K Entrant,,Full day,,Free lunch,,,-183,0,,No,,,,,,,,,,,,,,,,,,31,,,209,,0,1,0,0,0,0,0,1
1,19,13,15,,,,English,99,99,99,99,99,99,4,1,99,99,Tulsa,OK,USA,Tulsa,OK,USA,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,606,White,K Entrant,Full day,Full day,Free lunch,Free lunch,,,117,1,English,Yes,Biological mother,Good,Less than 6 months,6 months to a year,Yes,No,No,No,Yes,No,No,Enough to fill 2 bookcases (101-200),Never Married,No,Some college,No response,Some college,41,41,,210,309,1,0,0,0,0,0,0,1
0,14,12,18,,,,English,99,99,99,99,99,99,4,1,99,99,Tulsa,OK,USA,Corsicana,TX,USA,99,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Agree,Agree,Disagree,Strongly disagree,Yes,No,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,No,596,Native American,K Entrant,Full day,Full day,Free lunch,Free lunch,,,94,1,English,Yes,Grandmother,Very good,Less than 6 months,Less than 6 months,Yes,No,No,No response,Yes,No response,No,Enough to fill 1 shelf (11-25),Divorced,No,Some college,No response,,41,41,,210,309,0,0,0,0,1,0,1,1
0,9,8,12,,,,English,99,99,99,99,99,99,99,99,99,99,Juarez,No Response,Mexico,Zacatecas,No Response,Mexico,2002,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,Agree,Disagree,Yes,No,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,No,539,Hispanic,K Entrant,Full day,Full day,Free lunch,Free lunch,,,235,1,Spanish,Yes,Biological mother,Good,Less than 6 months,1 year to 2 years,Yes,No,No,No,Yes,No,No,Enough to fill 2 bookcases (101-200),Married,Yes,Some college,8th grade or less,Some college,41,41,,210,15,0,0,1,0,0,0,0,1
0,5,12,10,,,,English,99,99,.5,2,3,.66670001,4,.75,99,99,Tulsa,OK,USA,Claremore,OK,USA,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,1005,Black,K Entrant,Full day,Full day,Reduced price lunch,Free lunch,,,25,1,English,Yes,Biological mother,Excellent,Less than 6 months,Less than 6 months,Yes,No,Yes,Yes,Yes,No,Yes,Enough to fill 1 shelf (11-25),Never Married,No,Some college,High school graduate,Some college,41,41,,210,345,0,1,0,0,0,0,0,1
0,15,13,25,,,,English,99,99,99,99,99,99,4,1,99,99,Tulsa,OK,USA,Bartlesville,OK,USA,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,576,White,K Entrant,Full day,Full day,Free lunch,Free lunch,,,36,1,English,Yes,Biological mother,Fair,Less than 6 months,Less than 6 months,Yes,No,No,No response,Yes,No response,No,Enough to fill 2 bookcases (101-200),Never Married,No,Some high school,No response,No high school or GED,41,41,,210,15,1,0,0,0,0,0,0,1
0,8,10,13,,,,English,99,99,99,99,99,99,4,1,99,99,Tulsa,OK,USA,Tulsa,OK,USA,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Disagree,Agree,Strongly disagree,Disagree,Yes,No,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,No,869,Hispanic,K Entrant,Full day,Full day,Free lunch,Free lunch,,,88,1,English,Yes,Biological mother,Excellent,Less than 6 months,Never,Yes,No,No,No,Yes,No,No,Enough to fill 1 bookcase (26-100),Married,Yes,High school graduate,High school graduate,High school or GED,41,41,,210,345,0,0,1,0,0,0,0,1
0,7,10,11,,,,English,99,99,99,99,5,1,99,99,99,99,Tulsa,OK,USA,Tulsa,OK,USA,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Disagree,Agree,Agree,Yes,No,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,No,521,White,K Entrant,Full day,Full day,Free lunch,Free lunch,,,292,1,English,Yes,Biological mother,Excellent,Less than 6 months,Less than 6 months,Yes,No,No,Yes,No,No,No,Enough to fill 1 shelf (11-25),Married,Yes,No response,High school graduate,,41,41,,210,15,1,0,0,0,0,0,0,1
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,2651,Native American,K Entrant,Full day,Full day,,Free lunch,,,51,1,,No,,,,,,,,,,,,,,,,,,41,41,,210,345,0,0,0,0,1,0,1,1
1,3,9,10,,,,English,99,99,99,99,99,99,4,1,99,99,No Response,No Response,No Response,No Response,No Response,No Response,99,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Yes,No,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,No,627,Native American,K Entrant,Full day,Full day,Free lunch,Free lunch,,,219,1,English,Yes,Biological mother,Very good,Less than 6 months,More than 2 years,Yes,No,No,No,Yes,No,No response,No Response,No response,No response,No response,No response,,41,41,,210,309,0,0,0,0,1,0,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,1742,Native American,Pre-K Entrant,,,,Reduced price lunch,,,-39,0,,No,,,,,,,,,,,,,,,,,,65,,,211,,0,0,0,0,1,0,1,0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,1764,White,Pre-K Entrant,,,,Full price lunch,,,-124,0,,No,,,,,,,,,,,,,,,,,,65,,,211,,1,0,0,0,0,0,0,0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,5996,Black,Pre-K Entrant,,,,Full price lunch,,,-131,0,,No,,,,,,,,,,,,,,,,,,65,,,211,,0,1,0,0,0,0,0,0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,1054,Black,K Entrant,Full day,Full day,Free lunch,Free lunch,,,278,1,,No,,,,,,,,,,,,,,,,,,29,18,,212,51,0,1,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1048,Black,K Entrant,Full day,Full day,Free lunch,Free lunch,,,297,1,,No,,,,,,,,,,,,,,,,,,29,18,48,212,322,0,1,0,0,0,0,0,1
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,1047,Black,K Entrant,Full day,Full day,,Free lunch,,,259,1,,No,,,,,,,,,,,,,,,,,,29,53,,212,355,0,1,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Disagree,Strongly agree,Strongly agree,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,815,Black,K Entrant,Full day,Full day,Full price lunch,Free lunch,,,170,1,,No,,,,,,,,,,,,,,,,,,29,18,,212,225,0,1,0,0,0,0,0,1
0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Disagree,Agree,Agree,Yes,No,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,No,725,Black,K Entrant,Full day,Full day,Free lunch,Free lunch,,,77,1,,No,,,,,,,,,,,,,,,,,,29,18,,212,352,0,1,0,0,0,0,0,1
0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Yes,No,0,0,1,1,1,1,0,2,0,1,1,0,1,0,2,0,1,2,0,2,1,0,0,0,No,540,Black,K Entrant,Full day,Full day,Free lunch,Free lunch,,,0,1,,No,,,,,,,,,,,,,,,,,,29,29,,212,263,0,1,0,0,0,0,0,1
0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Agree,Disagree,Agree,Agree,Yes,No,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,544,Black,K Entrant,Full day,Full day,Free lunch,Free lunch,,,268,1,,No,,,,,,,,,,,,,,,,,,29,18,,212,352,0,1,0,0,0,0,0,1
0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Disagree,Strongly agree,Strongly agree,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,907,Black,K Entrant,Full day,Full day,Free lunch,Free lunch,,,269,1,,No,,,,,,,,,,,,,,,,,,29,18,24,212,184,0,1,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Agree,Disagree,Agree,Agree,Yes,No,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Yes,989,Native American,K Entrant,Full day,Full day,Free lunch,Free lunch,,,38,1,,No,,,,,,,,,,,,,,,,,,29,4,48,212,342,0,0,0,0,1,0,1,1
0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Agree,Disagree,Agree,Agree,Yes,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,1272,Black,K Entrant,Full day,Full day,Free lunch,Free lunch,,,204,1,,No,,,,,,,,,,,,,,,,,,29,18,,212,292,0,1,0,0,0,0,0,1
0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Agree,Disagree,Agree,Agree,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,624,Black,K Entrant,Full day,Full day,Free lunch,Free lunch,,,172,1,,No,,,,,,,,,,,,,,,,,,29,18,24,212,227,0,1,0,0,0,0,0,1
1,6,8,19,,,,English,99,99,2,99,3,99,4,1,99,99,Tulsa,OK,USA,Tulsa,OK,USA,99,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Disagree,Disagree,Agree,Agree,Yes,No,0,0,2,0,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,No,1235,White,K Entrant,Half day,Full day,Free lunch,Free lunch,,,201,1,English,Yes,Biological father,Excellent,6 months to a year,6 months to a year,Yes,No response,Yes,Yes,Yes,No response,Yes,Enough to fill 2 bookcases (101-200),Divorced,Yes,Some college,No response,,10,27,,214,134,1,0,0,0,0,0,0,1
